Churn,Tenure,City_Tier,CC_Contacted_LY,Payment,Gender,Service_Score,Account_user_count,account_segment,CC_Agent_Score,Marital_Status,rev_per_month,Complain_ly,rev_growth_yoy,coupon_used_for_payment,Day_Since_CC_connect,cashback,Login_device
0,19.0,1.0,9.0,4,0,3.0,,3,1.0,1,,0.0,20.0,4.0,10.0,182.7,-1
0,12.0,1.0,9.0,1,0,3.0,5.0,0,3.0,1,5.0,1.0,20.0,1.0,,202.56,1
1,1.0,3.0,17.0,1,1,3.0,5.0,0,5.0,1,11.0,0.0,18.0,1.0,1.0,228.06,1
0,11.0,1.0,17.0,1,0,4.0,4.0,2,4.0,1,3.0,0.0,12.0,5.0,8.0,164.36,1
0,14.0,1.0,23.0,2,0,3.0,4.0,0,1.0,2,8.0,1.0,16.0,4.0,4.0,204.45,1
0,18.0,2.0,8.0,4,1,3.0,4.0,3,1.0,1,6.0,1.0,12.0,2.0,3.0,182.43,0
0,22.0,1.0,11.0,1,1,3.0,5.0,4,1.0,1,4.0,0.0,26.0,1.0,3.0,277.02,0
1,1.0,3.0,22.0,1,1,3.0,6.0,3,1.0,1,8.0,1.0,15.0,1.0,3.0,179.4,1
0,1.0,1.0,9.0,0,0,3.0,4.0,2,1.0,2,3.0,1.0,14.0,1.0,4.0,162.6,0
0,1.0,1.0,15.0,1,0,3.0,2.0,2,3.0,1,9.0,0.0,18.0,1.0,3.0,160.17,1
0,1.0,1.0,9.0,1,1,3.0,4.0,2,1.0,2,4.0,0.0,14.0,1.0,3.0,150.8,0
1,4.0,1.0,14.0,2,1,4.0,4.0,2,5.0,2,5.0,1.0,15.0,1.0,4.0,146.66,1
0,3.0,3.0,17.0,1,1,3.0,5.0,3,3.0,2,11.0,0.0,12.0,2.0,,183.69,1
0,10.0,1.0,12.0,2,0,3.0,4.0,0,5.0,1,,,13.0,2.0,3.0,205.08,1
0,1.0,1.0,9.0,2,1,4.0,2.0,3,3.0,1,3.0,0.0,18.0,2.0,8.0,177.06,0
0,13.0,1.0,19.0,1,1,4.0,4.0,3,4.0,1,6.0,0.0,22.0,2.0,1.0,177.95,1
0,23.0,1.0,29.0,4,0,4.0,4.0,4,4.0,1,5.0,0.0,17.0,2.0,3.0,289.13,1
0,24.0,1.0,24.0,2,0,3.0,,0,5.0,1,,0.0,16.0,1.0,12.0,257.69,-1
0,1.0,3.0,9.0,1,0,3.0,4.0,2,3.0,2,3.0,0.0,20.0,1.0,3.0,152.83,1
0,8.0,1.0,10.0,2,0,4.0,4.0,3,4.0,1,,0.0,13.0,2.0,10.0,179.33,1
0,10.0,1.0,14.0,2,1,4.0,4.0,2,4.0,2,4.0,0.0,12.0,1.0,4.0,145.13,1
0,23.0,1.0,13.0,2,0,3.0,,4,3.0,1,,1.0,20.0,3.0,13.0,264.66,-1
0,10.0,1.0,8.0,1,0,3.0,5.0,3,3.0,1,2.0,0.0,16.0,1.0,3.0,168.74,0
0,10.0,1.0,10.0,2,1,4.0,2.0,3,5.0,1,8.0,0.0,21.0,1.0,5.0,193.42,1
0,28.0,1.0,29.0,1,0,4.0,4.0,4,3.0,-1,5.0,0.0,26.0,4.0,8.0,299.26,1
0,17.0,1.0,22.0,2,1,4.0,5.0,4,3.0,1,3.0,0.0,25.0,3.0,12.0,301.03,1
1,1.0,3.0,19.0,4,1,3.0,4.0,3,1.0,2,5.0,1.0,25.0,6.0,8.0,170.81,0
0,12.0,1.0,8.0,-1,1,3.0,4.0,3,1.0,1,9.0,0.0,16.0,2.0,10.0,172.35,-1
0,3.0,3.0,12.0,1,1,3.0,5.0,3,4.0,1,,,14.0,1.0,10.0,166.87,1
0,7.0,3.0,9.0,1,1,4.0,4.0,3,1.0,1,3.0,0.0,15.0,2.0,5.0,,1
0,6.0,1.0,9.0,1,1,3.0,4.0,-1,4.0,1,2.0,0.0,14.0,2.0,7.0,179.7,1
0,5.0,3.0,12.0,2,0,4.0,4.0,3,1.0,1,3.0,0.0,12.0,1.0,3.0,179.76,1
0,23.0,1.0,23.0,1,0,4.0,4.0,2,5.0,1,6.0,1.0,17.0,1.0,3.0,150.87,1
0,12.0,1.0,9.0,1,0,3.0,5.0,2,4.0,2,3.0,0.0,23.0,1.0,4.0,149.4,0
0,21.0,3.0,9.0,2,0,3.0,2.0,4,4.0,1,8.0,0.0,15.0,2.0,3.0,284.72,1
0,23.0,1.0,8.0,2,1,3.0,,4,3.0,2,6.0,0.0,15.0,2.0,1.0,278.79,1
0,15.0,3.0,30.0,2,1,4.0,4.0,0,3.0,2,5.0,1.0,17.0,1.0,3.0,195.82,1
0,1.0,3.0,16.0,2,1,3.0,4.0,2,5.0,2,3.0,0.0,12.0,1.0,3.0,152.28,1
0,7.0,3.0,23.0,2,0,3.0,4.0,3,1.0,1,3.0,1.0,26.0,1.0,3.0,178.68,0
0,10.0,1.0,33.0,2,1,4.0,4.0,3,3.0,1,8.0,0.0,15.0,2.0,3.0,178.47,1
0,18.0,2.0,8.0,2,0,3.0,4.0,2,1.0,1,6.0,1.0,19.0,3.0,3.0,156.95,1
1,1.0,1.0,15.0,1,1,4.0,5.0,2,3.0,2,3.0,1.0,12.0,2.0,3.0,164.89,1
0,12.0,1.0,11.0,1,0,3.0,4.0,2,3.0,1,9.0,0.0,20.0,1.0,1.0,158.06,1
0,27.0,1.0,31.0,1,1,3.0,2.0,0,1.0,1,5.0,0.0,16.0,1.0,3.0,195.05,1
1,12.0,3.0,14.0,1,0,4.0,4.0,2,3.0,1,4.0,1.0,12.0,2.0,8.0,151.55,0
1,1.0,1.0,9.0,2,1,4.0,4.0,2,4.0,2,3.0,0.0,13.0,1.0,1.0,138.93,1
0,1.0,1.0,14.0,1,1,,4.0,2,1.0,2,3.0,0.0,21.0,1.0,8.0,150.7,-1
0,29.0,1.0,29.0,0,1,4.0,5.0,2,4.0,1,7.0,0.0,13.0,2.0,3.0,160.37,1
0,,1.0,12.0,1,1,3.0,5.0,3,1.0,1,3.0,0.0,15.0,1.0,14.0,164.86,1
0,31.0,1.0,8.0,1,1,4.0,6.0,0,1.0,1,5.0,0.0,21.0,2.0,1.0,233.82999999999998,1
0,7.0,1.0,28.0,1,1,4.0,2.0,2,4.0,1,3.0,0.0,19.0,1.0,14.0,145.28,1
0,11.0,3.0,8.0,1,1,3.0,6.0,3,1.0,1,3.0,0.0,15.0,2.0,4.0,220.25,0
0,8.0,1.0,26.0,2,0,3.0,5.0,2,1.0,1,3.0,0.0,13.0,2.0,8.0,154.29,1
1,1.0,3.0,14.0,2,1,4.0,4.0,2,,1,3.0,1.0,22.0,2.0,3.0,147.75,1
0,18.0,1.0,9.0,2,0,4.0,,0,1.0,1,3.0,1.0,20.0,2.0,8.0,203.79,1
0,9.0,1.0,9.0,1,1,4.0,5.0,2,1.0,2,2.0,1.0,15.0,2.0,5.0,174.3,0
0,17.0,3.0,9.0,1,1,4.0,4.0,3,1.0,1,3.0,1.0,18.0,4.0,9.0,203.47,1
0,1.0,1.0,16.0,1,1,4.0,2.0,-1,3.0,1,3.0,0.0,17.0,1.0,5.0,169.01,1
0,15.0,3.0,,3,1,3.0,4.0,0,3.0,2,3.0,0.0,13.0,4.0,8.0,217.41,1
0,3.0,1.0,16.0,1,0,3.0,4.0,2,3.0,1,11.0,0.0,18.0,1.0,3.0,,1
0,10.0,3.0,9.0,2,0,3.0,4.0,3,1.0,2,5.0,0.0,16.0,7.0,,170.02,1
0,19.0,1.0,8.0,2,1,4.0,5.0,0,3.0,1,5.0,0.0,24.0,5.0,5.0,232.48000000000002,0
1,1.0,2.0,29.0,4,1,3.0,6.0,2,3.0,1,3.0,0.0,12.0,1.0,1.0,140.55,1
1,11.0,3.0,16.0,-1,1,3.0,6.0,4,3.0,1,9.0,0.0,12.0,7.0,11.0,254.36,-1
0,1.0,1.0,24.0,1,1,4.0,6.0,2,3.0,1,3.0,0.0,16.0,2.0,,,1
0,19.0,1.0,35.0,0,0,3.0,5.0,4,4.0,2,3.0,0.0,12.0,7.0,7.0,292.04,1
0,6.0,1.0,17.0,2,1,3.0,4.0,2,3.0,1,8.0,0.0,14.0,1.0,4.0,159.33,0
0,5.0,1.0,9.0,2,1,4.0,4.0,2,3.0,1,3.0,0.0,15.0,2.0,4.0,,1
0,15.0,,11.0,4,1,3.0,6.0,3,4.0,1,8.0,0.0,20.0,1.0,3.0,189.3,0
0,14.0,1.0,15.0,2,0,4.0,4.0,3,5.0,1,4.0,1.0,17.0,2.0,1.0,190.16,1
0,1.0,1.0,36.0,1,1,4.0,4.0,2,5.0,1,3.0,0.0,14.0,2.0,3.0,164.07,1
0,20.0,1.0,20.0,2,-1,3.0,4.0,3,4.0,2,8.0,0.0,15.0,2.0,10.0,1953.0,1
0,99.0,1.0,34.0,2,1,3.0,4.0,3,3.0,1,4.0,0.0,17.0,2.0,8.0,193.83,1
0,4.0,1.0,23.0,2,1,3.0,4.0,2,1.0,1,3.0,0.0,13.0,1.0,,153.62,1
0,21.0,3.0,9.0,3,1,3.0,4.0,3,4.0,1,9.0,0.0,12.0,1.0,1.0,174.78,0
0,20.0,3.0,9.0,2,1,4.0,4.0,0,1.0,1,6.0,1.0,13.0,1.0,4.0,228.68,1
1,1.0,3.0,20.0,3,1,4.0,5.0,3,5.0,1,7.0,1.0,14.0,2.0,3.0,,1
1,1.0,3.0,8.0,2,-1,3.0,6.0,3,4.0,2,8.0,0.0,16.0,1.0,1.0,1978.0,1
0,1.0,1.0,11.0,1,0,3.0,4.0,2,4.0,2,3.0,0.0,14.0,1.0,3.0,157.95,1
0,5.0,1.0,31.0,0,0,2.0,4.0,3,1.0,2,4.0,0.0,21.0,1.0,5.0,177.38,0
0,13.0,1.0,8.0,2,1,4.0,4.0,3,1.0,1,3.0,1.0,16.0,1.0,9.0,189.72,0
0,6.0,3.0,26.0,2,1,4.0,6.0,0,3.0,1,5.0,0.0,14.0,1.0,3.0,221.1,1
0,14.0,3.0,14.0,1,1,3.0,4.0,1,4.0,2,3.0,0.0,15.0,13.0,9.0,323.33,1
0,19.0,2.0,11.0,2,0,3.0,6.0,0,3.0,1,6.0,0.0,22.0,2.0,4.0,222.56,1
0,4.0,1.0,9.0,0,0,4.0,5.0,2,5.0,2,2.0,0.0,17.0,1.0,8.0,174.68,0
0,1.0,2.0,17.0,1,1,3.0,4.0,2,1.0,1,2.0,0.0,15.0,1.0,2.0,146.45,0
1,1.0,2.0,15.0,4,0,4.0,5.0,2,1.0,1,8.0,0.0,12.0,2.0,3.0,146.8,0
0,5.0,3.0,12.0,0,1,3.0,4.0,3,3.0,1,3.0,0.0,20.0,2.0,3.0,208.46,1
0,1.0,1.0,15.0,1,0,4.0,4.0,2,1.0,2,3.0,0.0,12.0,1.0,5.0,159.45,1
1,1.0,3.0,16.0,3,0,3.0,6.0,2,4.0,2,3.0,0.0,14.0,3.0,3.0,152.6,1
0,3.0,1.0,8.0,2,1,4.0,2.0,3,3.0,2,10.0,1.0,13.0,2.0,3.0,187.94,0
0,4.0,3.0,22.0,3,1,4.0,5.0,0,5.0,1,4.0,0.0,12.0,2.0,8.0,196.4,1
0,8.0,1.0,9.0,1,1,4.0,2.0,2,1.0,1,2.0,1.0,15.0,2.0,3.0,154.32,1
0,7.0,3.0,9.0,3,0,4.0,4.0,3,4.0,2,10.0,0.0,16.0,2.0,8.0,176.47,0
0,23.0,3.0,18.0,3,0,4.0,4.0,3,1.0,2,5.0,0.0,13.0,1.0,5.0,170.07,1
1,1.0,3.0,23.0,2,0,4.0,4.0,0,5.0,2,4.0,1.0,21.0,2.0,1.0,210.64,1
0,12.0,1.0,9.0,1,0,4.0,5.0,2,4.0,1,6.0,0.0,15.0,1.0,6.0,149.68,0
1,1.0,3.0,23.0,3,1,4.0,4.0,0,3.0,1,4.0,0.0,14.0,1.0,1.0,206.61,1
0,3.0,1.0,11.0,0,0,4.0,5.0,2,5.0,1,3.0,0.0,14.0,1.0,1.0,146.09,1
0,4.0,1.0,23.0,2,1,3.0,2.0,3,3.0,1,5.0,0.0,17.0,2.0,8.0,177.94,1
0,6.0,1.0,12.0,0,1,4.0,4.0,2,4.0,2,,,15.0,2.0,8.0,152.18,0
0,12.0,1.0,25.0,1,1,3.0,6.0,3,1.0,1,5.0,1.0,17.0,1.0,1.0,183.11,1
1,7.0,1.0,24.0,0,1,3.0,5.0,2,3.0,1,11.0,1.0,17.0,2.0,1.0,149.37,0
0,16.0,1.0,19.0,1,1,3.0,4.0,2,4.0,1,10.0,0.0,23.0,2.0,5.0,152.66,1
0,29.0,1.0,9.0,1,1,3.0,5.0,1,5.0,1,10.0,0.0,13.0,2.0,1.0,315.38,1
0,7.0,1.0,11.0,0,1,3.0,4.0,3,4.0,1,7.0,0.0,16.0,1.0,8.0,155.55,0
0,15.0,1.0,16.0,2,1,4.0,4.0,2,5.0,1,3.0,0.0,21.0,1.0,5.0,147.89,1
0,8.0,3.0,17.0,2,1,3.0,4.0,3,3.0,1,3.0,1.0,15.0,2.0,8.0,165.01,0
0,27.0,,8.0,1,0,3.0,5.0,4,3.0,1,6.0,1.0,21.0,2.0,3.0,254.64999999999998,0
0,17.0,2.0,9.0,2,1,,4.0,2,1.0,2,2.0,0.0,14.0,2.0,9.0,160.39,-1
0,8.0,3.0,10.0,2,0,3.0,6.0,3,1.0,2,7.0,0.0,13.0,3.0,3.0,185.29,1
1,1.0,3.0,14.0,3,1,3.0,4.0,2,4.0,2,3.0,0.0,14.0,1.0,1.0,151.79,1
0,12.0,1.0,13.0,4,0,3.0,5.0,2,3.0,1,3.0,0.0,12.0,2.0,5.0,,1
1,1.0,1.0,15.0,1,0,4.0,4.0,2,5.0,1,3.0,1.0,18.0,1.0,1.0,148.98,1
0,5.0,3.0,36.0,3,-1,4.0,5.0,3,1.0,1,3.0,0.0,15.0,1.0,8.0,1958.0,1
0,25.0,1.0,10.0,0,0,3.0,4.0,0,3.0,1,4.0,0.0,12.0,3.0,3.0,256.16,1
0,11.0,3.0,16.0,3,1,3.0,5.0,3,4.0,1,3.0,0.0,15.0,2.0,4.0,166.89,1
0,20.0,1.0,9.0,1,1,3.0,4.0,1,1.0,1,9.0,1.0,18.0,3.0,3.0,318.28,1
0,10.0,1.0,17.0,2,1,3.0,4.0,0,5.0,1,9.0,1.0,14.0,3.0,8.0,208.21,1
1,8.0,1.0,8.0,1,1,4.0,4.0,2,4.0,1,3.0,1.0,13.0,3.0,4.0,148.42,0
0,11.0,2.0,15.0,4,1,3.0,,3,4.0,1,,0.0,14.0,4.0,8.0,165.71,-1
1,1.0,3.0,34.0,2,1,3.0,4.0,3,1.0,2,3.0,1.0,19.0,4.0,8.0,183.13,1
0,7.0,1.0,15.0,2,1,3.0,,2,5.0,1,,0.0,20.0,4.0,7.0,156.43,-1
0,2.0,1.0,8.0,2,1,3.0,4.0,2,1.0,1,3.0,0.0,12.0,1.0,4.0,,1
0,13.0,1.0,17.0,1,1,4.0,4.0,0,3.0,2,9.0,0.0,22.0,3.0,,259.64,1
0,20.0,3.0,33.0,2,1,4.0,5.0,3,4.0,2,10.0,0.0,16.0,2.0,3.0,204.91,0
0,14.0,1.0,9.0,2,0,4.0,4.0,2,5.0,1,6.0,0.0,18.0,2.0,3.0,158.77,1
0,16.0,1.0,20.0,1,1,4.0,2.0,3,5.0,1,7.0,0.0,19.0,2.0,1.0,180.38,1
0,,1.0,9.0,1,1,3.0,4.0,3,1.0,1,4.0,0.0,15.0,2.0,8.0,182.62,0
0,12.0,2.0,9.0,4,1,4.0,4.0,2,4.0,1,7.0,0.0,14.0,3.0,9.0,150.92,0
1,1.0,1.0,16.0,2,1,4.0,,3,5.0,1,6.0,0.0,18.0,1.0,8.0,178.46,0
1,99.0,1.0,17.0,1,1,3.0,4.0,3,5.0,2,3.0,0.0,16.0,1.0,9.0,167.13,1
0,13.0,3.0,27.0,2,1,3.0,4.0,-1,1.0,1,4.0,0.0,19.0,2.0,3.0,166.27,0
0,17.0,1.0,16.0,2,1,3.0,4.0,2,3.0,2,6.0,0.0,14.0,2.0,3.0,149.38,0
0,15.0,1.0,12.0,2,1,3.0,,3,4.0,2,5.0,0.0,13.0,1.0,3.0,193.7,1
0,15.0,3.0,11.0,3,0,3.0,4.0,0,3.0,1,2.0,1.0,14.0,6.0,6.0,229.47,1
0,4.0,1.0,17.0,1,0,4.0,4.0,0,3.0,2,11.0,0.0,15.0,1.0,3.0,221.67,1
1,1.0,2.0,27.0,1,0,4.0,4.0,2,4.0,1,2.0,1.0,12.0,1.0,5.0,146.48,1
1,10.0,1.0,28.0,1,0,4.0,4.0,3,4.0,-1,6.0,0.0,23.0,4.0,8.0,214.26,1
0,14.0,1.0,8.0,2,0,3.0,4.0,3,1.0,1,6.0,0.0,18.0,1.0,4.0,190.13,1
0,8.0,3.0,15.0,0,1,4.0,2.0,3,3.0,-1,3.0,0.0,22.0,3.0,9.0,192.99,1
0,31.0,3.0,9.0,1,1,3.0,4.0,4,4.0,1,6.0,0.0,23.0,5.0,15.0,287.91,0
0,9.0,1.0,30.0,1,1,4.0,6.0,2,3.0,1,2.0,0.0,17.0,1.0,4.0,152.05,1
0,21.0,1.0,11.0,2,0,4.0,5.0,0,4.0,1,10.0,1.0,13.0,6.0,11.0,228.33,1
0,,1.0,19.0,2,0,3.0,4.0,3,5.0,1,4.0,0.0,13.0,2.0,8.0,169.48,1
0,28.0,1.0,14.0,1,0,4.0,4.0,3,1.0,1,6.0,0.0,16.0,2.0,8.0,193.54,1
0,5.0,3.0,14.0,3,0,4.0,4.0,0,5.0,1,4.0,0.0,15.0,3.0,3.0,221.37,0
0,2.0,1.0,8.0,1,0,4.0,4.0,2,5.0,1,3.0,0.0,26.0,2.0,3.0,160.91,1
0,12.0,3.0,9.0,3,0,4.0,6.0,3,1.0,1,4.0,1.0,21.0,1.0,4.0,179.05,1
0,1.0,3.0,17.0,1,1,3.0,4.0,3,1.0,2,3.0,0.0,14.0,2.0,,,1
0,31.0,1.0,22.0,2,1,3.0,4.0,4,3.0,1,4.0,1.0,15.0,3.0,3.0,,0
0,1.0,1.0,21.0,1,0,3.0,4.0,2,3.0,2,140.0,0.0,17.0,2.0,1.0,140.14,0
1,1.0,2.0,25.0,4,1,3.0,2.0,2,5.0,1,2.0,0.0,18.0,2.0,1.0,154.56,1
1,1.0,2.0,20.0,4,1,3.0,5.0,2,5.0,1,6.0,1.0,16.0,3.0,1.0,148.35,1
0,19.0,3.0,9.0,2,0,4.0,4.0,3,3.0,1,,,23.0,4.0,8.0,176.54,0
0,10.0,1.0,9.0,4,0,4.0,4.0,3,4.0,1,124.0,1.0,23.0,2.0,1.0,194.62,1
0,17.0,3.0,9.0,2,1,4.0,4.0,3,1.0,1,3.0,0.0,21.0,8.0,8.0,181.75,0
0,1.0,1.0,12.0,2,0,3.0,4.0,2,1.0,2,2.0,1.0,15.0,2.0,3.0,148.79,0
0,3.0,1.0,27.0,1,1,3.0,4.0,2,1.0,1,3.0,0.0,14.0,2.0,11.0,163.12,0
0,6.0,3.0,17.0,3,1,4.0,4.0,3,1.0,2,10.0,0.0,14.0,1.0,1.0,,0
0,16.0,1.0,17.0,0,1,3.0,4.0,2,3.0,1,,,23.0,4.0,4.0,154.36,0
0,21.0,1.0,16.0,2,0,4.0,4.0,2,3.0,2,6.0,0.0,13.0,1.0,1.0,146.05,1
0,20.0,1.0,9.0,2,1,3.0,4.0,0,1.0,1,5.0,0.0,15.0,1.0,8.0,210.78,1
0,2.0,2.0,8.0,2,1,3.0,4.0,2,1.0,1,3.0,0.0,16.0,2.0,3.0,152.06,0
0,3.0,1.0,36.0,2,1,4.0,6.0,3,3.0,1,10.0,0.0,18.0,1.0,,188.84,1
0,16.0,1.0,15.0,2,1,3.0,4.0,2,3.0,2,6.0,0.0,14.0,2.0,1.0,164.68,1
1,1.0,3.0,9.0,3,1,3.0,5.0,3,4.0,2,9.0,1.0,13.0,2.0,,,1
0,20.0,3.0,10.0,0,0,3.0,2.0,4,5.0,1,,,13.0,3.0,9.0,257.25,1
0,1.0,3.0,30.0,1,0,3.0,5.0,3,3.0,1,3.0,0.0,22.0,4.0,9.0,160.4,1
0,3.0,2.0,13.0,1,1,3.0,5.0,2,4.0,1,,,12.0,2.0,1.0,153.04,1
0,17.0,1.0,13.0,1,-1,3.0,5.0,1,3.0,1,9.0,0.0,14.0,7.0,15.0,1971.0,1
0,22.0,1.0,17.0,2,-1,4.0,5.0,1,4.0,1,6.0,0.0,13.0,4.0,10.0,1914.0,1
1,1.0,1.0,31.0,2,1,4.0,5.0,2,1.0,2,3.0,1.0,25.0,2.0,1.0,149.39,-1
1,,3.0,17.0,2,0,4.0,4.0,0,4.0,1,7.0,0.0,22.0,2.0,8.0,198.14,1
0,1.0,1.0,22.0,2,0,4.0,5.0,2,5.0,1,2.0,0.0,20.0,1.0,4.0,172.74,0
0,13.0,1.0,26.0,4,1,3.0,,3,1.0,1,10.0,0.0,15.0,1.0,3.0,164.02,1
0,29.0,1.0,9.0,0,1,4.0,5.0,2,1.0,1,10.0,0.0,21.0,2.0,5.0,151.62,1
0,2.0,3.0,10.0,1,0,4.0,4.0,2,4.0,1,3.0,0.0,20.0,2.0,1.0,153.56,1
1,1.0,3.0,16.0,1,1,3.0,4.0,2,1.0,2,3.0,0.0,14.0,1.0,1.0,135.81,1
1,1.0,1.0,14.0,2,1,4.0,4.0,2,4.0,2,3.0,1.0,24.0,2.0,1.0,149.72,1
0,10.0,3.0,17.0,0,0,4.0,5.0,3,3.0,1,3.0,1.0,14.0,1.0,8.0,181.73,1
0,5.0,1.0,27.0,2,1,3.0,4.0,3,3.0,1,3.0,0.0,12.0,1.0,3.0,166.97,1
0,8.0,3.0,11.0,2,1,4.0,4.0,0,1.0,1,4.0,1.0,14.0,1.0,1.0,222.13,1
0,3.0,1.0,14.0,2,1,3.0,4.0,2,5.0,2,5.0,0.0,15.0,1.0,3.0,145.62,1
0,11.0,1.0,14.0,1,1,4.0,4.0,3,5.0,1,7.0,1.0,23.0,1.0,5.0,167.84,1
0,9.0,1.0,23.0,4,0,3.0,5.0,3,4.0,1,2.0,1.0,12.0,1.0,3.0,172.88,1
0,19.0,1.0,32.0,2,0,4.0,,3,1.0,1,,0.0,14.0,1.0,9.0,184.06,-1
0,10.0,2.0,9.0,4,1,4.0,5.0,3,1.0,2,3.0,0.0,22.0,2.0,9.0,163.86,0
0,14.0,1.0,8.0,2,1,4.0,4.0,4,5.0,1,4.0,0.0,12.0,3.0,17.0,293.23,1
0,1.0,1.0,8.0,2,0,3.0,5.0,2,3.0,1,3.0,1.0,14.0,1.0,1.0,154.33,1
0,1.0,3.0,9.0,1,0,3.0,2.0,3,3.0,2,2.0,0.0,15.0,1.0,8.0,190.0,1
0,22.0,1.0,29.0,1,0,3.0,4.0,4,1.0,1,5.0,0.0,12.0,2.0,,296.74,0
0,18.0,1.0,8.0,2,1,4.0,2.0,3,5.0,1,4.0,0.0,16.0,2.0,3.0,175.33,1
1,1.0,1.0,23.0,0,-1,3.0,6.0,2,5.0,1,3.0,1.0,24.0,1.0,1.0,1850.0,0
1,20.0,1.0,31.0,2,1,4.0,4.0,2,1.0,2,3.0,0.0,17.0,1.0,1.0,150.87,1
0,10.0,3.0,24.0,3,1,3.0,5.0,3,4.0,1,4.0,0.0,17.0,2.0,4.0,180.07,-1
0,15.0,3.0,15.0,3,0,3.0,4.0,3,,1,7.0,0.0,22.0,1.0,5.0,168.93,1
0,16.0,1.0,13.0,1,1,3.0,4.0,0,5.0,1,11.0,0.0,14.0,6.0,8.0,258.48,1
0,5.0,3.0,17.0,1,0,3.0,4.0,3,1.0,1,4.0,1.0,12.0,2.0,5.0,190.83,1
0,99.0,3.0,10.0,1,0,4.0,5.0,3,1.0,1,5.0,1.0,13.0,1.0,2.0,206.03,1
0,5.0,1.0,,1,0,4.0,2.0,2,3.0,1,10.0,0.0,13.0,2.0,3.0,164.78,1
0,1.0,1.0,13.0,4,1,4.0,2.0,2,1.0,1,2.0,0.0,19.0,3.0,8.0,150.44,0
0,19.0,1.0,8.0,1,1,3.0,4.0,3,3.0,2,6.0,0.0,13.0,1.0,4.0,178.99,0
0,7.0,3.0,17.0,3,1,3.0,4.0,3,3.0,2,3.0,0.0,15.0,1.0,10.0,179.87,1
0,2.0,3.0,8.0,2,1,3.0,5.0,3,1.0,1,3.0,1.0,13.0,2.0,8.0,193.34,0
1,1.0,3.0,31.0,0,1,3.0,2.0,2,5.0,2,3.0,0.0,18.0,1.0,1.0,135.91,0
0,13.0,3.0,28.0,2,0,3.0,6.0,3,3.0,1,8.0,0.0,20.0,1.0,3.0,182.36,0
0,1.0,1.0,9.0,0,1,3.0,4.0,2,4.0,1,3.0,0.0,12.0,1.0,,147.26,1
0,8.0,1.0,29.0,4,1,3.0,5.0,3,1.0,1,3.0,1.0,16.0,4.0,12.0,182.47,-1
1,1.0,3.0,20.0,3,0,3.0,4.0,3,3.0,2,5.0,1.0,12.0,1.0,3.0,223.54,1
0,21.0,1.0,21.0,0,1,4.0,4.0,3,4.0,1,10.0,0.0,19.0,1.0,8.0,179.67,0
0,30.0,3.0,18.0,3,0,3.0,,3,5.0,1,,0.0,17.0,1.0,1.0,178.8,-1
0,13.0,1.0,16.0,1,1,3.0,4.0,3,5.0,1,125.0,0.0,26.0,1.0,10.0,176.51,1
0,12.0,1.0,15.0,1,0,3.0,5.0,3,4.0,1,3.0,1.0,17.0,2.0,8.0,146.33,0
0,61.0,3.0,28.0,2,0,4.0,4.0,4,1.0,1,6.0,1.0,14.0,1.0,1.0,303.75,1
1,1.0,1.0,12.0,2,0,3.0,2.0,2,3.0,2,5.0,1.0,15.0,1.0,4.0,,0
0,12.0,1.0,16.0,2,1,4.0,4.0,2,1.0,1,4.0,0.0,20.0,1.0,4.0,172.71,1
0,23.0,1.0,9.0,2,1,3.0,4.0,1,1.0,1,5.0,0.0,16.0,5.0,4.0,316.61,0
0,16.0,3.0,19.0,3,1,4.0,,3,1.0,1,5.0,1.0,13.0,2.0,1.0,175.87,1
1,1.0,2.0,29.0,4,0,3.0,5.0,2,4.0,1,3.0,0.0,13.0,2.0,1.0,153.63,0
0,9.0,3.0,25.0,1,1,4.0,4.0,3,5.0,1,2.0,0.0,17.0,2.0,5.0,180.61,1
0,2.0,1.0,23.0,1,1,3.0,4.0,2,3.0,2,3.0,0.0,15.0,1.0,5.0,146.44,0
0,5.0,1.0,10.0,1,1,3.0,4.0,2,5.0,1,3.0,1.0,14.0,3.0,4.0,155.65,0
0,10.0,1.0,16.0,2,1,4.0,2.0,2,4.0,1,3.0,0.0,23.0,2.0,3.0,153.1,0
0,8.0,3.0,8.0,3,1,3.0,4.0,0,1.0,2,3.0,0.0,22.0,3.0,2.0,223.88,1
0,8.0,3.0,20.0,1,1,3.0,4.0,0,3.0,1,3.0,0.0,19.0,1.0,2.0,211.28,1
0,1.0,1.0,8.0,1,1,4.0,4.0,2,5.0,2,2.0,0.0,14.0,8.0,7.0,153.67,1
0,3.0,1.0,8.0,2,1,3.0,4.0,3,5.0,1,2.0,0.0,13.0,1.0,3.0,178.73,1
0,99.0,1.0,22.0,1,0,3.0,4.0,3,1.0,1,7.0,0.0,19.0,1.0,3.0,191.67,0
0,5.0,1.0,8.0,2,1,3.0,6.0,3,5.0,1,3.0,0.0,22.0,7.0,8.0,175.03,0
1,1.0,1.0,24.0,0,1,3.0,5.0,2,1.0,1,,,13.0,2.0,4.0,148.67,1
0,12.0,3.0,8.0,2,1,3.0,5.0,2,5.0,2,6.0,0.0,15.0,2.0,1.0,153.58,1
0,9.0,3.0,14.0,2,0,3.0,4.0,3,1.0,1,3.0,1.0,12.0,2.0,10.0,177.04,1
0,1.0,3.0,16.0,3,1,3.0,4.0,3,1.0,2,3.0,0.0,15.0,2.0,8.0,166.05,1
